season,division,date,home,away,home_goals,away_goals,game_nr,team1_home,home_timediff,away_timediff,home_round,away_round,season_first,home_nr,away_nr
2019,2,2019-07-31,Italy,Ivory Coast,69,58,626,1,100,100,24,7,0,40,41
2019,2,2019-08-02,Spain,Lithuania,78,70,627,1,100,100,28,27,0,68,47
2019,2,2019-08-03,Jordan,Iran,70,82,628,1,26,6,16,19,0,43,37
2019,2,2019-08-04,Lithuania,Finland,80,60,629,1,2,37,28,33,0,47,26
2019,2,2019-08-04,Iran,Russia,91,84,630,1,1,100,20,35,0,37,60
2019,2,2019-08-05,France,Turkey,69,74,631,1,100,100,29,26,0,27,73
2019,2,2019-08-06,Tunisia,Turkey,54,64,632,1,13,1,20,27,0,72,73
2019,2,2019-08-07,Canada,Nigeria,96,87,633,1,40,100,12,9,0,12,52
2019,2,2019-08-07,Serbia,Finland,95,75,634,1,100,3,24,34,0,63,26
2019,2,2019-08-07,France,Tunisia,94,56,635,1,2,1,30,21,0,27,72
2019,2,2019-08-08,Italy,Senegal,111,54,636,1,8,100,25,8,0,40,62
2019,2,2019-08-08,Greece,Iran,82,69,637,1,100,4,26,21,0,31,37
2019,2,2019-08-08,Russia,Venezuela,69,54,638,1,4,100,36,13,0,60,78
2019,2,2019-08-09,Spain,Ivory Coast,79,62,639,1,7,9,29,8,0,68,41
2019,2,2019-08-09,Italy,Russia,70,72,640,1,1,1,26,37,0,40,60
2019,2,2019-08-09,Greece,Hungary,83,59,641,1,1,100,27,32,0,31,33
2019,2,2019-08-09,Poland,Jordan,92,51,642,1,100,6,30,17,0,56,43
2019,2,2019-08-09,Philippines,D.R. Congo,71,82,643,1,100,100,11,5,0,55,21
2019,2,2019-08-09,Senegal,Venezuela,75,69,644,1,1,1,9,14,0,62,78
2019,2,2019-08-09,Czech Republic,Tunisia,80,66,645,1,100,2,27,22,0,20,72
2019,2,2019-08-09,Brazil,Uruguay,100,53,646,1,100,14,14,19,0,9,77
2019,2,2019-08-10,Serbia,Lithuania,72,68,647,1,3,6,25,29,0,63,47
2019,2,2019-08-10,Italy,Venezuela,72,54,648,1,1,1,27,15,0,40,78
2019,2,2019-08-10,Tunisia,Jordan,80,68,649,1,1,1,23,18,0,72,43
2019,2,2019-08-10,Russia,Senegal,73,56,650,1,1,1,38,10,0,60,62
2019,2,2019-08-10,Czech Republic,Poland,81,76,651,1,1,1,28,31,0,20,56
2019,2,2019-08-10,Canada,Nigeria,81,90,652,1,3,3,13,10,0,12,52
2019,2,2019-08-11,Greece,Iran,88,58,653,1,2,3,28,22,0,31,37
2019,2,2019-08-11,Germany,Sweden,78,46,654,1,100,100,31,17,0,29,69
2019,2,2019-08-11,Poland,Tunisia,64,75,655,1,1,1,32,24,0,56,72
2019,2,2019-08-11,Czech Republic,Jordan,98,67,656,1,1,1,29,19,0,20,43
2019,2,2019-08-11,Puerto Rico,Angola,66,64,657,1,14,100,12,10,0,58,1
2019,2,2019-08-11,China,Croatia,89,73,658,1,18,18,16,28,0,16,18
2019,2,2019-08-12,Lithuania,Serbia,91,95,659,1,2,2,30,26,0,47,63
2019,2,2019-08-12,Turkey,Senegal,94,59,660,1,6,2,28,11,0,73,62
2019,2,2019-08-12,China,Puerto Rico,78,72,661,1,1,1,17,13,0,16,58
2019,2,2019-08-12,Angola,Croatia,93,73,662,1,1,1,11,29,0,1,18
2019,2,2019-08-12,Japan,New Zealand,99,89,663,1,100,100,15,12,0,42,51
2019,2,2019-08-13,Turkey,Jordan,106,72,664,1,1,2,29,20,0,73,43
2019,2,2019-08-14,Jordan,Senegal,71,63,665,1,1,2,21,12,0,43,62
2019,2,2019-08-14,Japan,New Zealand,87,104,666,1,2,2,16,13,0,42,51
2019,2,2019-08-15,France,Montenegro,80,72,667,1,8,100,31,29,0,27,49
2019,2,2019-08-15,Argentina,Brazil,82,89,668,1,18,6,18,15,0,2,9
2019,2,2019-08-16,France,Brazil,86,72,669,1,1,1,32,16,0,27,9
2019,2,2019-08-16,Finland,Lithuania,46,87,670,1,9,4,35,31,0,26,47
2019,2,2019-08-16,Montenegro,Argentina,77,85,671,1,1,1,30,19,0,49,2
2019,2,2019-08-16,Australia,Canada,70,90,672,1,100,6,11,14,0,3,12
2019,2,2019-08-17,France,Argentina,77,58,673,1,1,1,33,20,0,27,2
2019,2,2019-08-17,Brazil,Montenegro,80,69,674,1,1,1,17,31,0,9,49
2019,2,2019-08-17,Lithuania,Russia,88,72,675,1,1,7,32,39,0,47,60
2019,2,2019-08-17,Australia,Canada,81,73,676,1,1,1,12,15,0,3,12
2019,2,2019-08-17,USA,Spain,90,81,677,1,100,8,11,30,0,74,68
2019,2,2019-08-18,Finland,Russia,67,81,678,1,2,1,36,40,0,26,60
2019,2,2019-08-20,Canada,New Zealand,122,88,679,1,3,6,16,14,0,12,51
2019,2,2019-08-21,Poland,Netherlands,77,71,680,1,10,100,33,24,0,56,50
2019,2,2019-08-21,Canada,New Zealand,103,100,681,1,1,1,17,15,0,12,51
2019,2,2019-08-22,Spain,Dominican Republic,102,70,682,1,5,100,31,11,0,68,23
2019,2,2019-08-22,Japan,Argentina,93,108,683,1,8,5,17,21,0,42,2
2019,2,2019-08-22,USA,Australia,102,86,684,1,5,5,12,13,0,74,3
2019,2,2019-08-23,China,Brazil,84,90,685,1,11,6,18,18,0,16,9
2019,2,2019-08-23,Senegal,Venezuela,74,81,686,1,9,13,13,16,0,62,78
2019,2,2019-08-23,Serbia,Italy,71,65,687,1,11,13,27,28,0,63,40
2019,2,2019-08-23,Turkey,Puerto Rico,72,64,688,1,10,11,30,14,0,73,58
2019,2,2019-08-23,Germany,Tunisia,89,70,689,1,12,12,32,25,0,29,72
2019,2,2019-08-24,Poland,Nigeria,84,87,690,1,3,14,34,11,0,56,52
2019,2,2019-08-24,Greece,Jordan,92,65,691,1,13,10,29,22,0,31,43
2019,2,2019-08-24,New Zealand,France,81,95,692,1,3,7,16,34,0,51,27
2019,2,2019-08-24,Angola,Czech Republic,65,84,693,1,12,13,12,30,0,1,20
2019,2,2019-08-24,Japan,Germany,86,83,694,1,2,1,18,33,0,42,29
2019,2,2019-08-24,South Korea,Lithuania,57,86,695,1,100,7,13,33,0,66,47
2019,2,2019-08-24,USA,Australia,94,98,696,1,2,2,13,14,0,74,3
2019,2,2019-08-25,China,Brazil,70,73,697,1,2,2,19,19,0,16,9
2019,2,2019-08-25,China,Dominican Republic,72,87,698,1,0,3,20,12,0,16,23
2019,2,2019-08-25,Senegal,Puerto Rico,90,61,699,1,2,2,14,15,0,62,58
2019,2,2019-08-25,Serbia,New Zealand,88,78,700,1,2,1,28,17,0,63,51
2019,2,2019-08-25,Lithuania,Angola,91,56,701,1,1,1,34,13,0,47,1
2019,2,2019-08-25,Iran,Poland,83,88,702,1,14,1,23,35,0,37,56
2019,2,2019-08-25,South Korea,Czech Republic,89,97,703,1,1,1,14,31,0,66,20
2019,2,2019-08-26,Greece,Dominican Republic,87,75,704,1,2,1,30,13,0,31,23
2019,2,2019-08-26,Italy,New Zealand,82,88,705,1,3,1,29,18,0,40,51
2019,2,2019-08-26,Russia,Argentina,64,85,706,1,8,4,41,22,0,60,2
2019,2,2019-08-26,USA,Canada,84,68,707,1,2,5,14,18,0,74,12
2019,2,2019-08-27,France,Serbia,56,61,708,1,3,2,35,29,0,27,63
2019,2,2019-08-27,Poland,Montenegro,65,70,709,1,2,10,36,32,0,56,49
2019,2,2019-08-27,Spain,Argentina,84,76,710,1,5,1,32,23,0,68,2
2019,2,2019-08-27,Venezuela,Greece,51,74,711,1,4,1,17,31,0,78,31
2019,2,2019-08-27,Czech Republic,Lithuania,79,82,712,1,2,2,32,35,0,20,47
2019,2,2019-08-27,Senegal,Jordan,69,64,713,1,2,3,15,23,0,62,43
2019,2,2019-08-27,South Korea,Angola,91,76,714,1,2,2,15,14,0,66,1
2019,2,2019-08-28,Australia,Germany,64,74,715,1,4,4,15,34,0,3,29
2019,2,2019-08-28,Spain,Russia,55,74,716,1,1,2,33,42,0,68,60
2019,3,2019-08-31,Argentina,South Korea,95,69,717,0,4,4,24,16,0,2,66
2019,3,2019-08-31,Spain,Tunisia,101,62,718,0,3,8,34,26,0,68,72
2019,3,2019-08-31,Ivory Coast,China,55,70,719,0,22,6,9,21,0,41,16
2019,3,2019-08-31,Philippines,Italy,62,108,720,0,22,5,12,30,0,55,40
2019,3,2019-08-31,Iran,Puerto Rico,81,83,721,0,6,6,24,16,0,37,58
2019,3,2019-08-31,Russia,Nigeria,82,77,722,0,3,7,43,12,0,60,52
2019,3,2019-08-31,Poland,Venezuela,80,69,723,0,4,4,37,18,0,56,78
2019,3,2019-08-31,Angola,Serbia,59,105,724,0,4,4,15,30,0,1,63
2019,3,2019-09-01,Czech Republic,USA,67,88,725,0,5,6,33,15,0,20,74
2019,3,2019-09-01,France,Germany,78,74,726,0,5,4,36,35,0,27,29
2019,3,2019-09-01,Greece,Montenegro,85,60,727,0,5,5,32,33,0,31,49
2019,3,2019-09-01,Senegal,Lithuania,47,101,728,0,5,5,16,36,0,62,47
2019,3,2019-09-01,Dominican Republic,Jordan,80,76,729,0,6,5,14,24,0,23,43
2019,3,2019-09-01,Turkey,Japan,86,67,730,0,9,8,31,19,0,73,42
2019,3,2019-09-01,New Zealand,Brazil,94,102,731,0,6,7,19,20,0,51,9
2019,3,2019-09-01,Canada,Australia,92,108,732,0,6,4,19,16,0,12,3
2019,3,2019-09-02,Puerto Rico,Spain,63,73,733,0,2,2,17,35,0,58,68
2019,3,2019-09-02,South Korea,Russia,73,87,734,0,2,2,17,44,0,66,60
2019,3,2019-09-02,China,Poland,76,79,735,0,2,2,22,38,0,16,56
2019,3,2019-09-02,Serbia,Philippines,126,67,736,0,2,2,31,13,0,63,55
2019,3,2019-09-02,Nigeria,Argentina,81,94,737,0,2,2,13,25,0,52,2
2019,3,2019-09-02,Tunisia,Iran,79,67,738,0,2,2,27,25,0,72,37
2019,3,2019-09-02,Venezuela,Ivory Coast,87,71,739,0,2,2,19,10,0,78,41
2019,3,2019-09-02,Italy,Angola,92,61,740,0,2,2,31,16,0,40,1
2019,3,2019-09-03,Jordan,France,64,103,741,0,2,2,25,37,0,43,27
2019,3,2019-09-03,USA,Turkey,93,92,742,0,2,2,16,32,0,74,73
2019,3,2019-09-03,Brazil,Greece,79,78,743,0,2,2,21,33,0,9,31
2019,3,2019-09-03,Lithuania,Canada,92,69,744,0,2,2,37,20,0,47,12
2019,3,2019-09-03,Germany,Dominican Republic,68,70,745,0,2,2,36,15,0,29,23
2019,3,2019-09-03,Japan,Czech Republic,76,89,746,0,2,2,20,34,0,42,20
2019,3,2019-09-03,Montenegro,New Zealand,83,93,747,0,2,2,34,20,0,49,51
2019,3,2019-09-03,Australia,Senegal,81,68,748,0,2,2,17,17,0,3,62
2019,3,2019-09-04,Russia,Argentina,61,69,749,0,2,2,45,26,0,60,2
2019,3,2019-09-04,Spain,Iran,73,65,750,0,2,2,36,26,0,68,37
2019,3,2019-09-04,Venezuela,China,72,59,751,0,2,2,20,23,0,78,16
2019,3,2019-09-04,Italy,Serbia,77,92,752,0,2,2,32,32,0,40,63
2019,3,2019-09-04,Puerto Rico,Tunisia,67,64,753,0,2,2,18,28,0,58,72
2019,3,2019-09-04,South Korea,Nigeria,66,108,754,0,2,2,18,14,0,66,52
2019,3,2019-09-04,Ivory Coast,Poland,63,80,755,0,2,2,11,39,0,41,56
2019,3,2019-09-04,Angola,Philippines,84,81,756,0,2,2,17,14,0,1,55
2019,3,2019-09-05,Dominican Republic,France,56,90,757,0,2,2,16,38,0,23,27
2019,3,2019-09-05,USA,Japan,98,45,758,0,2,2,17,21,0,74,42
2019,3,2019-09-05,Greece,New Zealand,103,97,759,0,2,2,34,21,0,31,51
2019,3,2019-09-05,Lithuania,Australia,82,87,760,0,2,2,38,18,0,47,3
2019,3,2019-09-05,Germany,Jordan,96,62,761,0,2,2,37,26,0,29,43
2019,3,2019-09-05,Turkey,Czech Republic,76,91,762,0,2,2,33,35,0,73,20
2019,3,2019-09-05,Brazil,Montenegro,84,73,763,0,2,2,22,35,0,9,49
2019,3,2019-09-05,Canada,Senegal,82,60,764,0,2,2,21,18,0,12,62
2019,3,2019-09-06,Spain,Italy,67,60,765,0,2,2,37,33,0,68,40
2019,3,2019-09-06,Argentina,Venezuela,87,67,766,0,2,2,27,21,0,2,78
2019,3,2019-09-06,China,South Korea,77,73,767,0,2,2,24,19,0,16,66
2019,3,2019-09-06,Tunisia,Philippines,86,67,768,0,2,2,29,15,0,72,55
2019,3,2019-09-06,Serbia,Puerto Rico,90,47,769,0,2,2,33,19,0,63,58
2019,3,2019-09-06,Poland,Russia,79,74,770,0,2,2,40,46,0,56,60
2019,3,2019-09-06,Angola,Iran,62,71,771,0,2,2,18,27,0,1,37
2019,3,2019-09-06,Nigeria,Ivory Coast,83,66,772,0,2,2,15,12,0,52,41
2019,3,2019-09-07,USA,Greece,69,53,773,0,2,2,18,35,0,74,31
2019,3,2019-09-07,France,Lithuania,78,75,774,0,2,2,39,39,0,27,47
2019,3,2019-09-07,Germany,Senegal,89,78,775,0,2,2,38,19,0,29,62
2019,3,2019-09-07,Turkey,Montenegro,79,74,776,0,2,2,34,36,0,73,49
2019,3,2019-09-07,Brazil,Czech Republic,71,93,777,0,2,2,23,36,0,9,20
2019,3,2019-09-07,Australia,Dominican Republic,82,76,778,0,2,2,19,17,0,3,23
2019,3,2019-09-07,Canada,Jordan,126,71,779,0,2,2,22,27,0,12,43
2019,3,2019-09-07,New Zealand,Japan,111,81,780,0,2,2,22,22,0,51,42
2019,3,2019-09-08,Spain,Serbia,81,69,781,0,2,2,38,34,0,68,63
2019,3,2019-09-08,Poland,Argentina,65,91,782,0,2,2,41,28,0,56,2
2019,3,2019-09-08,China,Nigeria,73,86,783,0,2,2,25,16,0,16,52
2019,3,2019-09-08,Iran,Philippines,95,75,784,0,2,2,28,16,0,37,55
2019,3,2019-09-08,Puerto Rico,Italy,89,94,785,0,2,2,20,34,0,58,40
2019,3,2019-09-08,Venezuela,Russia,60,69,786,0,2,2,22,47,0,78,60
2019,3,2019-09-08,Ivory Coast,South Korea,71,80,787,0,2,2,13,20,0,41,66
2019,3,2019-09-08,Tunisia,Angola,86,84,788,0,2,2,30,19,0,72,1
2019,3,2019-09-09,USA,Brazil,89,73,789,0,2,2,19,24,0,74,9
2019,3,2019-09-09,France,Australia,98,100,790,0,2,2,40,20,0,27,3
2019,3,2019-09-09,Germany,Canada,82,76,791,0,2,2,39,23,0,29,12
2019,3,2019-09-09,Turkey,New Zealand,101,102,792,0,2,2,35,23,0,73,51
2019,3,2019-09-09,Czech Republic,Greece,77,84,793,0,2,2,37,36,0,20,31
2019,3,2019-09-09,Dominican Republic,Lithuania,55,74,794,0,2,2,18,40,0,23,47
2019,3,2019-09-09,Jordan,Senegal,79,77,795,0,2,2,28,20,0,43,62
2019,3,2019-09-09,Japan,Montenegro,65,80,796,0,2,2,23,37,0,42,49
2019,3,2019-09-10,Spain,Poland,90,78,797,0,2,2,39,42,0,68,56
2019,3,2019-09-10,Argentina,Serbia,97,87,798,0,2,2,29,35,0,2,63
2019,3,2019-09-11,Australia,Czech Republic,82,70,799,0,2,2,21,38,0,3,20
2019,3,2019-09-11,USA,France,79,89,800,0,2,2,20,41,0,74,27
2019,3,2019-09-12,Poland,Czech Republic,84,94,801,0,2,1,43,39,0,56,20
2019,3,2019-09-12,Serbia,USA,94,89,802,0,2,1,36,21,0,63,74
2022,1,2019-09-13,Belgium,Portugal,66,65,803,1,100,47,29,19,1,7,57
2022,1,2019-09-13,Austria,Cyprus,72,69,804,1,100,50,19,12,1,4,19
2019,3,2019-09-13,Argentina,France,80,66,805,0,3,2,30,42,0,2,27
2019,3,2019-09-13,Spain,Australia,95,88,806,0,3,2,40,22,0,68,3
2019,3,2019-09-14,Serbia,Czech Republic,90,81,807,0,2,2,37,40,0,63,20
2019,3,2019-09-14,USA,Poland,87,74,808,0,2,2,22,44,0,74,56
2019,3,2019-09-15,Argentina,Spain,75,95,809,0,2,2,31,41,0,2,68
2019,3,2019-09-15,France,Australia,67,59,810,0,2,2,43,23,0,27,3
2022,1,2019-09-16,Portugal,Iceland,80,77,811,1,3,100,20,26,0,57,34
2022,1,2019-09-16,Denmark,Sweden,76,72,812,1,50,36,10,18,1,22,69
2022,1,2019-11-29,Iceland,Belgium,66,79,813,1,74,77,27,30,0,34,7
2022,1,2019-11-29,Great Britain,Austria,82,96,814,1,100,77,23,20,1,30,4
2022,1,2019-12-02,Portugal,Belgium,60,70,815,1,77,3,21,31,0,57,7
2022,1,2019-12-02,Cyprus,Austria,71,81,816,1,80,3,13,21,0,19,4
2022,1,2019-12-03,Cyprus,Great Britain,61,75,817,1,1,4,14,24,0,19,30
2020,2,2020-02-10,Jordan,Syria,75,67,818,1,100,100,29,13,1,43,71
2020,2,2020-02-10,Lebanon,Bahrain,73,64,819,1,100,100,14,2,1,46,6
2022,1,2020-02-21,Iceland,Portugal,91,67,820,1,84,81,28,22,0,34,57
2022,1,2020-02-21,Great Britain,Cyprus,84,47,821,1,80,80,25,15,0,30,19
2022,1,2020-02-21,Sweden,Denmark,79,74,822,1,100,100,19,11,0,69,22
2023,3,2020-02-23,Iceland,Slovakia,83,74,823,1,2,100,29,18,1,34,64
2022,1,2020-02-24,Austria,Great Britain,75,78,824,1,84,3,22,26,0,4,30
2022,1,2020-02-24,Belgium,Iceland,90,62,825,1,84,1,32,30,0,7,34
2020,2,2020-07-24,Estonia,Lithuania,92,85,826,1,100,100,26,41,1,25,47
2020,2,2020-07-25,Lithuania,Latvia,82,59,827,1,1,100,42,33,0,47,45
2020,2,2020-07-26,Estonia,Latvia,84,67,828,1,2,1,27,34,0,25,45
2020,2,2020-07-29,Finland,Estonia,97,76,829,1,100,3,37,28,1,26,25
2020,2,2020-07-30,Finland,Estonia,75,67,830,1,1,1,38,29,0,26,25
2022,1,2020-08-03,Switzerland,Portugal,77,72,831,1,100,100,13,23,0,70,57
2022,1,2020-08-03,Slovakia,Cyprus,67,60,832,1,100,100,19,16,0,64,19
2022,1,2020-08-07,Portugal,Iceland,80,79,833,1,4,100,24,31,0,57,34
2022,1,2020-08-10,Iceland,Switzerland,83,82,834,1,3,7,32,14,0,34,70
2022,1,2020-08-14,Portugal,Switzerland,84,68,835,1,7,4,25,15,0,57,70
2022,1,2020-08-14,Cyprus,Slovakia,79,83,836,1,11,11,17,20,0,19,64
2022,1,2020-08-17,Iceland,Portugal,96,68,837,1,7,3,33,26,0,34,57
2022,1,2020-08-21,Switzerland,Iceland,109,85,838,1,7,4,16,34,0,70,34
2023,3,2020-11-26,Portugal,Cyprus,74,56,839,1,100,100,27,18,1,57,19
2023,3,2021-02-18,Slovakia,Iceland,79,94,840,1,100,100,21,35,0,64,34
2022,1,2021-02-20,Italy,Russia,83,64,841,1,100,100,35,48,1,40,60
2022,1,2021-02-20,North Macedonia,Estonia,72,81,842,1,100,100,15,30,0,53,25
2022,1,2021-02-20,Austria,Ukraine,73,88,843,1,100,100,23,30,0,4,76
2022,1,2021-02-20,Poland,Israel,71,75,844,1,100,100,45,31,1,56,39
2022,1,2021-02-20,Finland,Serbia,58,80,845,1,100,100,39,38,1,26,63
2022,1,2021-02-20,Hungary,Slovenia,77,75,846,1,100,100,33,33,1,33,65
2022,1,2021-02-20,Georgia,Switzerland,96,88,847,1,100,100,28,17,1,28,70
2023,3,2021-02-20,Cyprus,Portugal,52,84,848,1,86,86,19,28,0,19,57
2022,1,2021-02-21,Belgium,Lithuania,86,65,849,1,100,100,33,43,0,7,47
2022,1,2021-02-21,Czech Republic,Denmark,75,71,850,1,100,100,41,12,1,20,22
2022,1,2021-02-21,Germany,France,83,69,851,1,100,100,40,44,1,29,27
2022,1,2021-02-21,Montenegro,Great Britain,81,74,852,1,100,100,38,27,1,49,30
2022,1,2021-02-21,Latvia,Bosnia & Herzegovina,61,62,853,1,100,100,35,25,1,45,8
2022,1,2021-02-21,Croatia,Sweden,72,56,854,1,100,100,30,20,1,18,69
2022,1,2021-02-21,Greece,Bulgaria,73,63,855,1,100,100,37,24,1,31,10
2022,1,2021-02-21,Turkey,Netherlands,65,72,856,1,100,100,36,25,1,73,50
2022,1,2021-02-23,Switzerland,Finland,64,69,857,1,3,3,18,40,0,70,26
2022,1,2021-02-23,Estonia,Italy,81,87,858,1,3,3,31,36,0,25,40
2022,1,2021-02-23,Spain,Poland,69,80,859,1,100,3,42,46,1,68,56
2022,1,2021-02-23,Serbia,Georgia,90,94,860,1,3,3,39,29,0,63,28
2022,1,2021-02-23,Slovenia,Austria,85,78,861,1,3,3,34,24,0,65,4
2022,1,2021-02-23,Ukraine,Hungary,60,62,862,1,3,3,31,34,0,76,33
2022,1,2021-02-23,Russia,North Macedonia,77,67,863,1,3,3,49,16,0,60,53
2022,1,2021-02-24,Great Britain,Germany,81,73,864,1,3,3,28,41,0,30,29
2022,1,2021-02-24,Bosnia & Herzegovina,Greece,65,70,865,1,3,3,26,38,0,8,31
2022,1,2021-02-24,Sweden,Turkey,87,80,866,1,3,3,21,37,0,69,73
2022,1,2021-02-24,Netherlands,Croatia,59,69,867,1,3,3,26,31,0,50,18
2022,1,2021-02-24,France,Montenegro,85,66,868,1,3,3,45,39,0,27,49
2022,1,2021-02-24,Lithuania,Czech Republic,97,89,869,1,3,3,44,42,0,47,20
2022,1,2021-02-24,Denmark,Belgium,72,88,870,1,3,3,13,34,0,22,7
2022,1,2021-02-24,Bulgaria,Latvia,110,104,871,1,3,3,25,36,0,10,45
2021,2,2021-06-12,Russia,Tunisia,69,42,872,1,100,100,50,31,1,60,72
2021,2,2021-06-12,Poland,Mexico,80,75,873,1,100,100,47,11,1,56,48
2021,2,2021-06-12,Czech Republic,Finland,78,65,874,1,100,100,43,41,1,20,26
2021,2,2021-06-13,Poland,Russia,63,78,875,1,1,1,48,51,0,56,60
2021,2,2021-06-13,Mexico,Tunisia,74,61,876,1,1,1,12,32,0,48,72
2021,2,2021-06-13,Czech Republic,Finland,93,85,877,1,1,1,44,42,0,20,26
2021,2,2021-06-16,Poland,Tunisia,89,66,878,1,3,3,49,33,0,56,72
2021,2,2021-06-16,Croatia,Slovenia,80,94,879,1,100,100,32,35,1,18,65
2021,2,2021-06-18,Poland,Latvia,75,73,880,1,2,100,50,37,0,56,45
2021,2,2021-06-18,Slovenia,Croatia,97,88,881,1,2,2,36,33,0,65,18
2021,2,2021-06-18,Greece,Mexico,101,98,882,1,100,5,39,13,1,31,48
2021,2,2021-06-18,Turkey,Russia,80,62,883,1,100,5,38,52,1,73,60
2021,2,2021-06-18,Lithuania,Dominican Republic,95,62,884,1,100,100,45,19,1,47,23
2021,2,2021-06-18,Serbia,Puerto Rico,80,68,885,1,100,100,40,21,1,63,58
2021,2,2021-06-19,Greece,Puerto Rico,77,69,886,1,1,1,40,22,0,31,58
2021,2,2021-06-19,Turkey,Russia,64,77,887,1,1,1,39,53,0,73,60
2021,2,2021-06-19,Mexico,Serbia,67,104,888,1,1,1,14,41,0,48,63
2021,2,2021-06-20,Greece,Serbia,64,75,889,1,1,1,41,42,0,31,63
2021,2,2021-06-20,Puerto Rico,Mexico,75,72,890,1,1,1,23,15,0,58,48
2021,2,2021-06-22,Poland,Brazil,65,68,891,1,4,100,51,25,0,56,9
2021,2,2021-06-22,Lithuania,Russia,78,61,892,1,4,3,46,54,0,47,60
2021,2,2021-06-23,Croatia,Puerto Rico,74,59,893,1,5,3,34,24,0,18,58
2021,2,2021-06-23,Poland,Brazil,79,85,894,1,1,1,52,26,0,56,9
2021,2,2021-06-23,Serbia,Mexico,81,77,895,1,3,3,43,16,0,63,48
2021,2,2021-06-23,Russia,Dominican Republic,73,83,896,1,1,5,55,20,0,60,23
2021,2,2021-06-23,Japan,Iran,85,57,897,1,100,100,24,29,1,42,37
2021,2,2021-06-24,Lithuania,Dominican Republic,95,69,898,1,2,1,47,21,0,47,23
2021,2,2021-06-24,Croatia,Puerto Rico,72,66,899,1,1,1,35,25,0,18,58
2021,2,2021-06-25,Japan,Iran,67,72,900,1,2,2,25,30,0,42,37
2021,2,2021-06-27,Japan,Iran,76,50,901,1,2,2,26,31,0,42,37
2021,2,2021-07-03,Spain,Iran,88,61,902,1,100,6,43,32,1,68,37
2021,2,2021-07-05,Spain,Iran,96,53,903,1,2,2,44,33,0,68,37
2021,2,2021-07-08,Spain,France,86,77,904,1,3,100,45,46,0,68,27
2021,2,2021-07-10,France,Spain,79,87,905,1,2,2,47,46,0,27,68
2021,2,2021-07-11,Argentina,Australia,84,87,906,1,100,100,32,24,1,2,3
2021,2,2021-07-11,USA,Nigeria,87,90,907,1,100,100,23,17,1,74,52
2021,2,2021-07-12,Argentina,Nigeria,71,94,908,1,1,1,33,18,0,2,52
2021,2,2021-07-13,USA,Argentina,108,80,909,1,2,1,24,34,0,74,2
2021,2,2021-07-13,USA,Australia,83,91,910,1,0,2,25,25,0,74,3
2021,2,2021-07-14,Australia,Nigeria,108,69,911,1,1,2,26,19,0,3,52
2021,2,2021-07-18,Japan,France,81,75,912,1,21,8,27,48,0,42,27
2021,2,2021-07-19,USA,Spain,83,76,913,1,6,9,26,47,0,74,68
2021,2,2021-07-22,Slovakia,Angola,59,86,914,1,100,100,22,20,1,64,1
2021,2,2021-07-23,Portugal,Angola,92,84,915,1,100,1,29,21,1,57,1
2021,2,2021-07-24,Portugal,Angola,76,83,916,1,1,1,30,22,0,57,1
2021,2,2021-07-26,Jordan,Saudi Arabia,91,81,917,1,100,100,30,4,1,43,61
2021,2,2021-07-26,Philippines,Egypt,60,73,918,1,100,100,17,10,1,55,24
2021,2,2021-07-27,Jordan,Tunisia,90,77,919,1,1,41,31,34,0,43,72
2021,2,2021-07-27,Saudi Arabia,Philippines,62,77,920,1,1,1,5,18,0,61,55
2021,2,2021-07-28,Jordan,Egypt,67,79,921,1,1,2,32,11,0,43,24
2021,2,2021-07-28,Saudi Arabia,Tunisia,59,72,922,1,1,1,6,35,0,61,72
2021,2,2021-07-29,Estonia,Iceland,93,72,923,1,100,100,32,36,1,25,34
2021,2,2021-07-29,Tunisia,Philippines,73,74,924,1,1,2,36,19,0,72,55
2021,2,2021-07-29,Egypt,Saudi Arabia,88,78,925,1,1,1,12,7,0,24,61
2021,2,2021-08-01,Egypt,Jordan,71,93,926,1,3,4,13,33,0,24,43
2021,2,2021-08-01,Latvia,Slovakia,91,84,927,1,44,10,38,23,0,45,64
2021,2,2021-08-01,Tunisia,Philippines,80,68,928,1,3,3,37,20,0,72,55
2021,2,2021-08-02,North Macedonia,Montenegro,59,81,929,1,100,100,17,40,1,53,49
2021,2,2021-08-03,Finland,Denmark,68,72,930,1,51,100,43,14,0,26,22
2021,2,2021-08-04,Angola,Switzerland,75,90,931,1,11,100,23,19,0,1,70
2021,2,2021-08-04,North Macedonia,Montenegro,65,58,932,1,2,2,18,41,0,53,49
2021,2,2021-08-04,Finland,Denmark,79,59,933,1,1,1,44,15,0,26,22
2021,2,2021-08-05,Portugal,Switzerland,76,62,934,1,12,1,31,20,0,57,70
2023,3,2021-08-12,Montenegro,Iceland,83,69,935,1,8,14,42,37,1,49,34
2023,3,2021-08-12,North Macedonia,Switzerland,62,67,936,1,8,7,19,21,1,53,70
2023,3,2021-08-12,Sweden,Portugal,77,79,937,1,100,7,22,32,1,69,57
2023,3,2021-08-13,Iceland,Denmark,91,70,938,1,1,9,38,16,0,34,22
2023,3,2021-08-13,Switzerland,Slovakia,56,64,939,1,1,12,22,24,0,70,64
2023,3,2021-08-14,Denmark,Montenegro,68,79,940,1,1,2,17,43,0,22,49
2023,3,2021-08-14,Slovakia,North Macedonia,47,69,941,1,1,2,25,20,0,64,53
