iteration,game_nr,division,date,home,away,home_goals,away_goals
6,29,1,2025-08-30,Poland,Israel,106.66836,92.140216
6,30,1,2025-08-30,Spain,Bosnia & Herzegovina,86.15299,68.802847
6,31,1,2025-08-31,Georgia,Greece,64.656806,84.468043
6,32,1,2025-08-31,Slovenia,Belgium,89.544896,95.595828
6,33,1,2025-08-31,Israel,France,75.644541,74.569991
6,34,1,2025-08-31,Spain,Cyprus,98.685864,64.363644
6,35,1,2025-08-31,Bosnia & Herzegovina,Italy,77.928717,93.129372
6,36,1,2025-08-31,Poland,Iceland,96.397494,83.706032
6,37,1,2025-09-01,Sweden,Montenegro,80.954662,68.589249
6,38,1,2025-09-01,Estonia,Turkey,75.681335,83.061953
6,39,1,2025-09-01,Germany,Great Britain,96.942137,72.98235
6,40,1,2025-09-01,Portugal,Latvia,42.463583,93.672207
6,41,1,2025-09-01,Finland,Lithuania,75.220533,73.911612
6,42,1,2025-09-01,Serbia,Czech Republic,97.892628,73.94283
6,43,1,2025-09-02,Belgium,Israel,78.401472,65.609298
6,44,1,2025-09-02,Greece,Bosnia & Herzegovina,72.811164,64.859688
6,45,1,2025-09-02,Iceland,Slovenia,74.402273,107.76551
6,46,1,2025-09-02,Cyprus,Georgia,79.717865,79.974233
6,47,1,2025-09-02,France,Poland,73.680509,79.932187
6,48,1,2025-09-02,Italy,Spain,68.045468,79.067628
6,49,1,2025-09-03,Montenegro,Great Britain,91.765052,75.025071
6,50,1,2025-09-03,Estonia,Portugal,69.343396,74.215522000000007
6,51,1,2025-09-03,Lithuania,Sweden,88.661169,62.308352
6,52,1,2025-09-03,Czech Republic,Latvia,73.450045,85.952933
6,53,1,2025-09-03,Finland,Germany,91.068134,93.430747
6,54,1,2025-09-03,Turkey,Serbia,65.690413,86.570629
6,55,1,2025-09-04,Bosnia & Herzegovina,Georgia,92.088734,69.132464
6,56,1,2025-09-04,France,Iceland,66.162293,87.83826
6,57,1,2025-09-04,Israel,Slovenia,99.50156,91.606285
6,58,1,2025-09-04,Italy,Cyprus,81.702051,55.161869
6,59,1,2025-09-04,Poland,Belgium,75.395729,67.892506
6,60,1,2025-09-04,Spain,Greece,69.87535,80.137903
7,1,1,2025-08-27,Great Britain,Lithuania,56.336837,96.041961
7,2,1,2025-08-27,Czech Republic,Portugal,82.568176,85.160261
7,3,1,2025-08-27,Montenegro,Germany,77.57779,77.287126
7,4,1,2025-08-27,Latvia,Turkey,86.903925,75.684007
7,5,1,2025-08-27,Sweden,Finland,71.684109,103.20483
7,6,1,2025-08-27,Serbia,Estonia,77.363473,52.754425
7,7,1,2025-08-28,Georgia,Spain,67.006641,52.660326
7,8,1,2025-08-28,Israel,Iceland,69.688139,79.118651
7,9,1,2025-08-28,Belgium,France,71.717869,86.540836
7,10,1,2025-08-28,Bosnia & Herzegovina,Cyprus,88.819686,47.618432
7,11,1,2025-08-28,Greece,Italy,86.665645,51.981301
7,12,1,2025-08-28,Slovenia,Poland,101.97616,89.808102
7,13,1,2025-08-29,Germany,Sweden,91.636942,68.644567
7,14,1,2025-08-29,Turkey,Czech Republic,75.146557,56.546521
7,15,1,2025-08-29,Lithuania,Montenegro,93.578112,70.91591
7,16,1,2025-08-29,Estonia,Latvia,90.585712,88.003475
7,17,1,2025-08-29,Finland,Great Britain,93.566668,73.419452
7,18,1,2025-08-29,Portugal,Serbia,61.336912,73.386065
7,19,1,2025-08-30,Lithuania,Germany,88.119446,88.283595
