iteration,game_nr,division,date,home,away,home_goals,away_goals
41,3,1,2025-09-06,Latvia,Lithuania,83.642053,86.35206
41,4,1,2025-09-06,Finland,Serbia,95.076458,88.723959
42,1,1,2025-09-06,Turkey,Sweden,96.423893,69.468728
42,2,1,2025-09-06,Germany,Portugal,75.931207,46.691715
42,3,1,2025-09-06,Latvia,Lithuania,78.744257,80.541616
42,4,1,2025-09-06,Finland,Serbia,79.43463,98.408463
43,1,1,2025-09-06,Turkey,Sweden,79.800634,68.183946
43,2,1,2025-09-06,Germany,Portugal,86.59968,64.464315
43,3,1,2025-09-06,Latvia,Lithuania,70.000989,73.099738
43,4,1,2025-09-06,Finland,Serbia,87.520926,85.156791
44,1,1,2025-09-06,Turkey,Sweden,108.91339,83.872971
44,2,1,2025-09-06,Germany,Portugal,105.12788,83.034297
44,3,1,2025-09-06,Latvia,Lithuania,92.31111,68.245698
44,4,1,2025-09-06,Finland,Serbia,84.383831,100.7836
45,1,1,2025-09-06,Turkey,Sweden,98.037958,64.360598
45,2,1,2025-09-06,Germany,Portugal,87.759244,57.140172
45,3,1,2025-09-06,Latvia,Lithuania,88.169676,84.160213
45,4,1,2025-09-06,Finland,Serbia,93.431257,89.896532
46,1,1,2025-09-06,Turkey,Sweden,90.194791,94.970216
46,2,1,2025-09-06,Germany,Portugal,95.002866,58.985008
46,3,1,2025-09-06,Latvia,Lithuania,77.359772,80.816041
46,4,1,2025-09-06,Finland,Serbia,103.3367,109.62272
47,1,1,2025-09-06,Turkey,Sweden,95.272931,89.288326
47,2,1,2025-09-06,Germany,Portugal,92.451315,74.492864
47,3,1,2025-09-06,Latvia,Lithuania,60.680559,74.447563
47,4,1,2025-09-06,Finland,Serbia,91.41252,90.121681
48,1,1,2025-09-06,Turkey,Sweden,106.26409,67.954472
48,2,1,2025-09-06,Germany,Portugal,88.233249,60.146046
48,3,1,2025-09-06,Latvia,Lithuania,74.543032,68.562735
48,4,1,2025-09-06,Finland,Serbia,101.63394,78.303694
49,1,1,2025-09-06,Turkey,Sweden,94.63171,57.000535
49,2,1,2025-09-06,Germany,Portugal,78.452774,66.283472
