season,division,date,home,away,home_goals,away_goals,game_nr,team1_home
2024,2,2024-02-15,Qatar,Saudi Arabia,71,69,1806,1
2024,2,2024-02-16,Bahrain,Jordan,82,73,1807,1
2024,2,2024-02-16,Central African Republic,Qatar,71,74,1808,1
2024,2,2024-02-17,Jordan,Egypt,58,95,1809,1
2024,2,2024-02-17,Lebanon,Iraq,71,68,1810,1
2024,2,2024-02-17,Saudi Arabia,Central African Republic,73,78,1811,1
2024,2,2024-02-18,Egypt,Qatar,82,67,1812,1
2024,2,2024-02-18,Syria,Iraq,55,66,1813,1
2024,2,2024-02-18,Central African Republic,Jordan,68,65,1814,1
2024,2,2024-02-18,Bahrain,Saudi Arabia,58,68,1815,1
2024,2,2024-02-20,Lebanon,Syria,94,83,1816,1
2025,1,2024-02-22,Iceland,Hungary,70,65,1817,1
2025,1,2024-02-22,Italy,Turkey,87,80,1818,1
2025,1,2024-02-22,Portugal,Israel,70,72,1819,1
2025,1,2024-02-22,Spain,Latvia,75,79,1820,1
2025,1,2024-02-22,Germany,Montenegro,85,61,1821,1
2025,1,2024-02-22,Sweden,Bulgaria,84,70,1822,1
2025,1,2024-02-22,Lithuania,Poland,83,64,1823,1
2025,1,2024-02-22,Slovakia,Belgium,60,75,1824,1
2025,1,2024-02-22,Slovenia,Ukraine,87,73,1825,1
2025,1,2024-02-23,France,Croatia,73,61,1826,1
2025,1,2024-02-23,Great Britain,Netherlands,98,94,1827,1
2025,1,2024-02-23,Greece,Czech Republic,72,64,1828,1
2025,1,2024-02-23,Serbia,Finland,77,61,1829,1
2025,1,2024-02-23,North Macedonia,Estonia,69,74,1830,1
2025,1,2024-02-23,Denmark,Georgia,75,69,1831,1
2025,1,2024-02-23,Cyprus,Bosnia & Herzegovina,66,99,1832,1
2025,1,2024-02-25,Ukraine,Portugal,77,79,1833,1
2025,1,2024-02-25,Montenegro,Sweden,95,70,1834,1
2025,1,2024-02-25,Hungary,Italy,62,83,1835,1
2025,1,2024-02-25,Slovenia,Israel,88,79,1836,1
2025,1,2024-02-25,Belgium,Spain,58,53,1837,1
2025,1,2024-02-25,Latvia,Slovakia,64,52,1838,1
2025,1,2024-02-25,Bulgaria,Germany,67,62,1839,1
2025,1,2024-02-25,Turkey,Iceland,76,75,1840,1
2025,1,2024-02-26,Czech Republic,Great Britain,90,82,1841,1
2025,1,2024-02-26,Croatia,Cyprus,92,63,1842,1
2025,1,2024-02-26,Netherlands,Greece,72,74,1843,1
2025,1,2024-02-26,Bosnia & Herzegovina,France,64,74,1844,1
2025,1,2024-02-26,Estonia,Lithuania,65,59,1845,1
2025,1,2024-02-26,Georgia,Serbia,63,76,1846,1
2025,1,2024-02-26,Poland,North Macedonia,71,96,1847,1
2025,1,2024-02-26,Finland,Denmark,89,85,1848,1
2024,2,2024-06-10,Lithuania,Lebanon,100,71,1849,1
2024,2,2024-06-12,Lithuania,Lebanon,105,66,1850,1
2024,2,2024-06-14,Lithuania,Lebanon,95,66,1851,1
2024,2,2024-06-21,Greece,Poland,78,73,1852,1
2024,2,2024-06-22,Dominican Republic,Norway,78,65,1853,1
2024,2,2024-06-22,Japan,Australia,89,90,1854,1
2024,2,2024-06-23,Italy,Georgia,79,68,1855,1
2024,2,2024-06-23,Croatia,Poland,82,68,1856,1
2024,2,2024-06-23,Lithuania,Slovenia,92,86,1857,1
2024,2,2024-06-23,Netherlands,Belgium,61,54,1858,1
2024,2,2024-06-23,Japan,Australia,95,95,1859,1
2024,2,2024-06-24,Dominican Republic,Ivory Coast,69,67,1860,1
2024,2,2024-06-24,Poland,Brazil,75,91,1861,1
2024,2,2024-06-25,Dominican Republic,Portugal,80,79,1862,1
2024,2,2024-06-25,Greece,Montenegro,86,57,1863,1
2024,2,2024-06-25,Spain,Italy,84,87,1864,1
2024,2,2024-06-25,Slovenia,Lithuania,70,68,1865,1
2024,2,2024-06-25,Finland,New Zealand,73,70,1866,1
2024,2,2024-06-26,Montenegro,Bahamas,93,80,1867,1
2024,2,2024-06-26,Croatia,Brazil,91,81,1868,1
2024,2,2024-06-26,Latvia,Egypt,84,63,1869,1
2024,2,2024-06-27,Portugal,Norway,98,67,1870,1
2024,2,2024-06-27,Greece,Bahamas,102,75,1871,1
2024,2,2024-06-27,Turkey,Philippines,84,73,1872,1
2024,2,2024-06-28,Portugal,Ivory Coast,91,84,1873,1
2024,2,2024-06-28,Slovenia,Brazil,86,80,1874,1
2024,2,2024-06-28,Spain,Dominican Republic,84,74,1875,1
2024,2,2024-06-28,Poland,New Zealand,88,59,1876,1
2024,2,2024-06-28,Finland,Latvia,90,84,1877,1
2024,2,2024-06-29,Poland,Philippines,82,80,1878,1
2024,2,2024-07-02,Australia,China,107,87,1879,1
2024,2,2024-07-03,France,Turkey,96,46,1880,1
2024,2,2024-07-04,Slovakia,Portugal,65,63,1881,1
2024,2,2024-07-04,Australia,China,91,58,1882,1
2024,2,2024-07-05,Slovakia,Portugal,74,76,1883,1
2024,2,2024-07-05,Japan,South Korea,84,85,1884,1
2024,2,2024-07-06,Germany,France,66,90,1885,1
2024,2,2024-07-07,Japan,South Korea,88,80,1886,1
2024,2,2024-07-08,France,Germany,65,70,1887,1
2024,2,2024-07-11,USA,Canada,86,72,1888,1
2024,2,2024-07-12,France,Serbia,67,79,1889,1
2024,2,2024-07-12,Portugal,Argentina,73,63,1890,1
2024,2,2024-07-13,Argentina,Great Britain,85,70,1891,1
2024,2,2024-07-13,Germany,Netherlands,95,50,1892,1
2024,2,2024-07-14,Portugal,Great Britain,63,58,1893,1
2024,2,2024-07-15,Argentina,South Sudan,81,72,1894,1
2024,2,2024-07-15,USA,Australia,98,92,1895,1
2024,2,2024-07-16,Portugal,South Sudan,72,80,1896,1
2024,2,2024-07-16,Australia,Serbia,84,73,1897,1
2024,2,2024-07-16,Greece,Puerto Rico,67,65,1898,1
2024,2,2024-07-17,USA,Serbia,105,79,1899,1
2024,2,2024-07-18,Great Britain,South Sudan,81,84,1900,1
2024,2,2024-07-18,Portugal,Argentina,61,78,1901,1
2024,2,2024-07-19,France,Canada,73,85,1902,1
2024,2,2024-07-19,Spain,Argentina,76,72,1903,1
2024,2,2024-07-19,Germany,Japan,104,83,1904,1
2024,2,2024-07-19,Australia,Puerto Rico,90,75,1905,1
2024,2,2024-07-20,USA,South Sudan,101,100,1906,1
2024,2,2024-07-21,France,Australia,82,83,1907,1
2024,2,2024-07-21,Serbia,Japan,119,100,1908,1
2024,2,2024-07-21,Canada,Puerto Rico,103,93,1909,1
2024,2,2024-07-22,USA,Germany,92,88,1910,1
2024,2,2024-07-22,Serbia,Greece,94,72,1911,1
2024,2,2024-07-23,Spain,Puerto Rico,107,84,1912,1
2024,2,2024-08-12,Senegal,Tunisia,66,64,1913,1
2024,2,2024-08-14,Senegal,Tunisia,60,65,1914,1
2025,1,2024-11-21,Great Britain,Greece,73,72,1915,1
2025,1,2024-11-21,Croatia,Bosnia & Herzegovina,89,76,1916,1
2025,1,2024-11-21,Cyprus,France,59,75,1917,1
2025,1,2024-11-21,Czech Republic,Netherlands,96,74,1918,1
2025,1,2024-11-21,Denmark,Serbia,52,72,1919,1
2025,1,2024-11-21,North Macedonia,Lithuania,67,82,1920,1
2025,1,2024-11-21,Poland,Estonia,78,82,1921,1
2025,1,2024-11-21,Finland,Georgia,83,90,1922,1
2025,1,2024-11-22,Iceland,Italy,71,95,1923,1
2025,1,2024-11-22,Portugal,Slovenia,82,74,1924,1
2025,1,2024-11-22,Montenegro,Bulgaria,85,62,1925,1
2025,1,2024-11-22,Sweden,Germany,73,72,1926,1
2025,1,2024-11-22,Turkey,Hungary,92,66,1927,1
2025,1,2024-11-22,Latvia,Belgium,75,72,1928,1
2025,1,2024-11-22,Slovakia,Spain,72,76,1929,1
2025,1,2024-11-23,Ukraine,Israel,73,86,1930,1
2025,1,2024-11-24,Serbia,Denmark,98,51,1931,1
2025,1,2024-11-24,Lithuania,North Macedonia,94,72,1932,1
2025,1,2024-11-24,Bosnia & Herzegovina,Croatia,110,90,1933,1
2025,1,2024-11-24,Greece,Great Britain,77,67,1934,1
2025,1,2024-11-24,Estonia,Poland,86,88,1935,1
2025,1,2024-11-24,France,Cyprus,85,70,1936,1
2025,1,2024-11-24,Georgia,Finland,81,64,1937,1
2025,1,2024-11-24,Netherlands,Czech Republic,77,70,1938,1
2025,1,2024-11-25,Italy,Iceland,74,81,1939,1
2025,1,2024-11-25,Belgium,Latvia,83,85,1940,1
2025,1,2024-11-25,Spain,Slovakia,84,71,1941,1
2025,1,2024-11-25,Germany,Sweden,80,61,1942,1
2025,1,2024-11-25,Israel,Ukraine,88,75,1943,1
2025,1,2024-11-25,Bulgaria,Montenegro,86,90,1944,1
2025,1,2024-11-25,Hungary,Turkey,76,81,1945,1
2025,1,2024-11-25,Slovenia,Portugal,83,82,1946,1
2025,1,2025-02-20,Belgium,Slovakia,93,63,1947,1
2025,1,2025-02-20,Montenegro,Germany,76,95,1948,1
2025,1,2025-02-20,Bulgaria,Sweden,81,77,1949,1
2025,1,2025-02-20,Latvia,Spain,83,66,1950,1
2025,1,2025-02-20,Turkey,Italy,67,80,1951,1
2025,1,2025-02-20,Hungary,Iceland,87,78,1952,1
2025,1,2025-02-21,Bosnia & Herzegovina,Cyprus,108,62,1953,1
2025,1,2025-02-21,Croatia,France,80,83,1954,1
2025,1,2025-02-21,Israel,Portugal,84,78,1955,1
2025,1,2025-02-21,Netherlands,Great Britain,69,73,1956,1
2025,1,2025-02-21,Czech Republic,Greece,89,93,1957,1
2025,1,2025-02-21,Estonia,North Macedonia,84,65,1958,1
2025,1,2025-02-21,Georgia,Denmark,62,60,1959,1
2025,1,2025-02-21,Poland,Lithuania,48,82,1960,1
2025,1,2025-02-21,Finland,Serbia,95,105,1961,1
2025,1,2025-02-21,Ukraine,Slovenia,71,84,1962,1
2025,1,2025-02-23,Iceland,Turkey,83,71,1963,1
2025,1,2025-02-23,Italy,Hungary,67,71,1964,1
2025,1,2025-02-23,Germany,Bulgaria,94,85,1965,1
2025,1,2025-02-23,Sweden,Montenegro,86,83,1966,1
2025,1,2025-02-23,Slovakia,Latvia,68,89,1967,1
2025,1,2025-02-23,Spain,Belgium,59,52,1968,1
2025,1,2025-02-24,France,Bosnia & Herzegovina,76,74,1969,1
2025,1,2025-02-24,Great Britain,Czech Republic,96,75,1970,1
2025,1,2025-02-24,Greece,Netherlands,63,53,1971,1
2025,1,2025-02-24,Denmark,Finland,77,83,1972,1
2025,1,2025-02-24,Israel,Slovenia,84,74,1973,1
2025,1,2025-02-24,Portugal,Ukraine,60,88,1974,1
2025,1,2025-02-24,Serbia,Georgia,63,54,1975,1
2025,1,2025-02-24,Lithuania,Estonia,82,75,1976,1
2025,1,2025-02-24,North Macedonia,Poland,88,74,1977,1
2025,1,2025-02-24,Cyprus,Croatia,67,104,1978,1
2025,2,2025-05-07,Australia,New Zealand,80,68,1979,1
2025,2,2025-05-09,Australia,New Zealand,92,67,1980,1
2025,2,2025-05-11,New Zealand,Australia,106,97,1981,1
2025,2,2025-07-11,South Korea,Japan,91,77,1982,1
2025,2,2025-07-15,Netherlands,China,76,84,1983,1
2025,2,2025-07-18,South Korea,Qatar,90,71,1984,1
2025,2,2025-07-20,Japan,Denmark,69,63,1985,1
2025,2,2025-07-20,South Korea,Qatar,95,78,1986,1
2025,2,2025-07-21,Egypt,Iran,60,59,1987,1
2025,2,2025-07-22,Lebanon,Jordan,89,79,1988,1
2025,2,2025-07-22,Egypt,Syria,77,66,1989,1
2025,2,2025-07-23,Slovakia,Austria,73,51,1990,1
2025,2,2025-07-24,Lebanon,Iran,105,89,1991,1
2025,2,2025-07-24,Egypt,Jordan,70,60,1992,1
2025,2,2025-07-25,Lebanon,Syria,79,69,1993,1
2025,2,2025-07-25,North Macedonia,Switzerland,62,56,1994,1
2025,2,2025-07-25,Jordan,Iran,61,70,1995,1
2025,2,2025-07-26,North Macedonia,Switzerland,65,52,1996,1
2025,2,2025-07-27,Lebanon,Egypt,87,74,1997,1
2025,2,2025-07-27,Bahrain,Tunisia,86,97,1998,1
2025,2,2025-07-27,Austria,Slovakia,74,71,1999,1
2025,2,2025-07-28,Russia,Iran,67,70,2000,1
2025,2,2025-07-28,Qatar,Saudi Arabia,82,78,2001,1
2025,2,2025-07-29,Bahrain,Egypt,91,85,2002,1
2025,2,2025-07-30,Croatia,Hungary,85,65,2003,1
2025,2,2025-07-30,Tunisia,Egypt,85,73,2004,1
2025,2,2025-07-30,Saudi Arabia,Iraq,91,76,2005,1
2025,2,2025-07-30,Russia,Iran,79,58,2006,1
2025,2,2025-07-30,Qatar,Japan,92,103,2007,1
2025,2,2025-07-30,Brazil,New Zealand,89,90,2008,1
2025,2,2025-08-01,Qatar,Iraq,77,73,2009,1
2025,2,2025-08-01,Lithuania,Estonia,89,68,2010,1
2025,2,2025-08-01,Japan,Saudi Arabia,85,78,2011,1
2025,2,2025-08-02,Croatia,Ukraine,82,71,2012,1
2025,2,2025-08-02,Italy,Iceland,87,61,2013,1
2025,2,2025-08-02,Poland,Senegal,69,75,2014,1
2025,2,2025-08-03,Egypt,Russia,80,73,2015,1
2025,2,2025-08-03,Italy,Senegal,80,56,2016,1
2025,2,2025-08-03,Poland,Iceland,92,90,2017,1
2025,2,2025-08-04,France,Montenegro,81,75,2018,1
2025,2,2025-08-05,Spain,Portugal,74,76,2019,1
2025,2,2025-08-05,Egypt,Russia,67,94,2020,1
2025,2,2025-08-05,Estonia,Israel,93,81,2021,1
2025,2,2025-08-05,Serbia,Bosnia & Herzegovina,126,89,2022,1
2025,2,2025-08-06,Serbia,Poland,79,67,2023,1
2025,2,2025-08-06,Greece,Belgium,74,60,2024,1
2025,2,2025-08-07,Spain,Czech Republic,87,73,2025,1
2025,2,2025-08-07,Turkey,Lithuania,70,91,2026,1
2025,2,2025-08-07,Georgia,Estonia,70,75,2027,1
2025,2,2025-08-08,France,Great Britain,74,67,2028,1
2025,2,2025-08-08,Slovenia,Germany,89,103,2029,1
2025,2,2025-08-08,Finland,Belgium,105,62,2030,1
2025,2,2025-08-09,Italy,Latvia,91,75,2031,1
2025,2,2025-08-09,Greece,Serbia,66,76,2032,1
2025,2,2025-08-09,Cyprus,Israel,69,109,2033,1
2025,2,2025-08-10,Greece,Israel,58,75,2034,1
2025,2,2025-08-10,Lithuania,Georgia,77,54,2035,1
2025,2,2025-08-10,Bosnia & Herzegovina,Montenegro,90,102,2036,1
2025,2,2025-08-10,Germany,Slovenia,80,70,2037,1
2025,2,2025-08-10,Cyprus,Serbia,55,122,2038,1
2025,2,2025-08-10,Poland,Sweden,74,72,2039,1
2025,2,2025-08-10,Portugal,Argentina,70,84,2040,1
2025,2,2025-08-11,Finland,Belgium,92,74,2041,1
2025,2,2025-08-14,Sweden,Iceland,70,73,2042,1
2025,2,2025-08-14,Spain,France,67,75,2043,1
2025,2,2025-08-14,Italy,Argentina,84,72,2044,1
2025,2,2025-08-14,Latvia,Lithuania,105,109,2045,1
2025,2,2025-08-14,Greece,Montenegro,69,61,2046,1
2025,2,2025-08-14,Poland,Georgia,94,89,2047,1
2025,2,2025-08-15,Portugal,Iceland,83,79,2048,1
2025,2,2025-08-15,Belgium,Great Britain,84,72,2049,1
2025,2,2025-08-15,Lithuania,Slovenia,94,72,2050,1
2025,2,2025-08-16,France,Spain,78,73,2051,1
2025,2,2025-08-16,Portugal,Sweden,78,61,2052,1
2025,2,2025-08-16,Bosnia & Herzegovina,Great Britain,103,73,2053,1
2025,2,2025-08-16,Latvia,Slovenia,100,88,2054,1
2025,2,2025-08-17,Montenegro,Israel,88,76,2055,1
2025,2,2025-08-17,Belgium,Bosnia & Herzegovina,60,73,2056,1
2025,2,2025-08-17,Poland,Finland,88,97,2057,1
2025,2,2025-08-19,Slovenia,Great Britain,93,81,2058,1
2025,2,2025-08-20,Greece,Latvia,104,86,2059,1
2025,2,2025-08-20,Sweden,Estonia,87,88,2060,1
2025,2,2025-08-20,Lithuania,Turkey,81,84,2061,1
2025,2,2025-08-21,Spain,Germany,105,106,2062,1
2025,2,2025-08-21,Serbia,Slovenia,106,72,2063,1
2025,2,2025-08-21,Italy,Latvia,68,83,2064,1
2025,2,2025-08-21,Czech Republic,Georgia,100,87,2065,1
2025,2,2025-08-21,Finland,Poland,106,87,2066,1
2025,2,2025-08-22,Greece,Italy,76,74,2067,1
2025,2,2025-08-22,Lithuania,Iceland,96,83,2068,1
2025,2,2025-08-22,Estonia,Great Britain,62,72,2069,1
2025,2,2025-08-23,Germany,Spain,95,78,2070,1
2025,2,2025-08-23,Turkey,Montenegro,96,85,2071,1
2025,2,2025-08-24,Greece,France,77,92,2072,1
